stop_id,stop_name,city,route_type,routes_serviced,flood_risk_category,access_to_hospital_category,job_access_category,worker_vulnerability_category,latitude,longitude
551136,82 ST/32 AV,nyc,Bus,['Q33'],0,1,1,1,40.757821,-73.885875
982046,82 ST/NORTHERN BLVD,nyc,Bus,['Q33'],0,1,1,1,40.755728,-73.885499
551120,83 ST/32 AV,nyc,Bus,['Q33'],0,0,1,1,40.757941,-73.884776
551121,83 ST/31 AV,nyc,Bus,['Q33'],0,0,1,1,40.759483,-73.885027
551879,NORTHERN BL/82 ST,nyc,Bus,['Q66'],0,1,1,1,40.755708,-73.885265
503575,82 ST/34 AV,nyc,Bus,"['Q33', 'Q32']",0,1,1,2,40.753515,-73.885123
503576,82 ST/35 AV,nyc,Bus,"['Q33', 'Q32']",0,1,2,2,40.75166,-73.884761
503577,82 ST/37 AV,nyc,Bus,"['Q33', 'Q32']",0,2,2,2,40.749909,-73.88443
504090,ROOSEVELT AV/82 ST,nyc,Bus,"['Q33', 'Q32']",0,2,2,2,40.747695,-73.884115
551878,NORTHERN BL/82 ST,nyc,Bus,['Q66'],0,1,1,1,40.755559,-73.884885
550660,35 AV/80 ST,nyc,Bus,['Q49'],0,2,2,2,40.751575,-73.886372
550662,35 AV/82 ST,nyc,Bus,['Q49'],0,1,2,2,40.751795,-73.884228
550663,35 AV/82 ST,nyc,Bus,['Q49'],0,1,2,2,40.751894,-73.884911
503316,ROOSEVELT AV/80 ST,nyc,Bus,"['Q33', 'Q32']",1,2,2,2,40.747501,-73.885969
553063,35 AV/78 ST,nyc,Bus,['Q49'],1,1,2,2,40.751383,-73.888277
550661,35 AV/80 ST,nyc,Bus,['Q49'],1,1,2,2,40.751659,-73.886732
503317,ROOSEVELT AV/78 ST,nyc,Bus,"['Q33', 'Q32']",1,2,2,2,40.747312,-73.887846
551874,NORTHERN BL/78 ST,nyc,Bus,['Q66'],1,1,1,1,40.755092,-73.888907
553061,35 AV/76 ST,nyc,Bus,['Q49'],1,1,2,2,40.751191,-73.890121
553064,35 AV/78 ST,nyc,Bus,['Q49'],1,1,2,2,40.751453,-73.888671
551116,83 ST/37 AV,nyc,Bus,['Q33'],0,2,2,2,40.750268,-73.883394
551117,83 ST/35 AV,nyc,Bus,['Q33'],0,1,2,2,40.752033,-73.883665
551118,83 ST/34 AV,nyc,Bus,['Q33'],0,1,1,2,40.754035,-73.884019
551119,83 ST/NORTHERN BL,nyc,Bus,['Q33'],0,1,1,1,40.755569,-73.884356
551881,NORTHERN BL/85 ST,nyc,Bus,['Q66'],0,1,1,1,40.755763,-73.882416
550664,35 AV/84 ST,nyc,Bus,['Q49'],0,1,2,2,40.751964,-73.882614
553114,35 AV/86 ST,nyc,Bus,['Q49'],0,1,1,2,40.752228,-73.881181
550665,35 AV/84 ST,nyc,Bus,['Q49'],0,1,2,2,40.752056,-73.882991
551122,83 ST/30 AV,nyc,Bus,['Q33'],2,0,1,1,40.761503,-73.885429
551123,83 ST/25 AV,nyc,Bus,['Q33'],2,0,1,1,40.763305,-73.885729
551124,83 ST/ASTORIA BL,nyc,Bus,['Q33'],2,0,1,1,40.764641,-73.886013
551125,85 ST/24 AV,nyc,Bus,['Q33'],2,0,1,1,40.765087,-73.884183
503876,23 AV/87 ST,nyc,Bus,"['Q33', 'M60+', 'Q48']",2,0,1,1,40.767285,-73.882565
502540,23 AV/89 ST,nyc,Bus,"['Q33', 'Q48']",2,0,1,1,40.767573,-73.880747
503874,82 ST/ASTORIA BL,nyc,Bus,['Q47'],2,0,1,1,40.765271,-73.88705
550629,ASTORIA BL/89 ST,nyc,Bus,['Q19'],2,0,1,1,40.764054,-73.880249
550642,ASTORIA BL/87 ST,nyc,Bus,['Q19'],2,0,1,1,40.764379,-73.882352
550643,ASTORIA BL/85 ST,nyc,Bus,['Q19'],2,0,1,1,40.764703,-73.884368
550623,ASTORIA BL/82 ST,nyc,Bus,['Q19'],2,0,1,1,40.765153,-73.886955
550622,ASTORIA BL/82 ST,nyc,Bus,['Q19'],2,0,1,1,40.76482,-73.886477
550625,ASTORIA BL/84 ST,nyc,Bus,['Q19'],2,0,1,1,40.764509,-73.884904
550626,ASTORIA BL/86 ST,nyc,Bus,['Q19'],2,0,1,1,40.764174,-73.882947
550627,ASTORIA BL/88 ST,nyc,Bus,['Q19'],2,0,1,1,40.76385,-73.881063
553066,89 ST/30 AV,nyc,Bus,['Q49'],2,0,1,1,40.762105,-73.87986
503855,DITMARS BL/GRAND CENTRAL PKWY,nyc,Bus,"['Q47', 'Q69', 'M60+', 'Q48']",1,0,1,1,40.767341,-73.888056
553086,DITMARS BL/71 ST,nyc,Bus,['Q69'],1,0,1,1,40.768033,-73.89783
553087,DITMARS BL/73 ST,nyc,Bus,['Q69'],1,0,1,1,40.768251,-73.896018
550720,DITMARS BL/75 ST,nyc,Bus,['Q69'],1,0,1,1,40.768402,-73.894143
552963,DITMARS BL/77 ST,nyc,Bus,['Q69'],1,0,1,1,40.76861,-73.892268
550722,DITMARS BL/79 ST,nyc,Bus,['Q69'],1,0,1,1,40.768743,-73.890445
553090,DITMARS BL/81 ST,nyc,Bus,['Q69'],1,0,1,1,40.768837,-73.888911
553116,78 ST/ASTORIA BL,nyc,Bus,['Q69'],1,0,1,1,40.766831,-73.89114
550726,DITMARS BL/78 ST,nyc,Bus,['Q69'],1,0,1,1,40.76883,-73.891842
550727,DITMARS BL/76 ST,nyc,Bus,['Q69'],1,0,1,1,40.768583,-73.893678
550728,DITMARS BL/74 ST,nyc,Bus,['Q69'],1,0,1,1,40.768441,-73.89544
552972,DITMARS BL/72 ST,nyc,Bus,['Q69'],1,0,1,1,40.768232,-73.897339
982050,HAZEN ST/77 ST,nyc,Bus,['Q100'],1,0,1,0,40.77366,-73.893013
504517,ASTORIA BL/77 ST,nyc,Bus,"['Q19', 'M60+']",1,0,1,1,40.766833,-73.892401
503869,ASTORIA BL/74 ST,nyc,Bus,['Q19'],1,0,1,1,40.76688,-73.895119
550646,ASTORIA BL/72 ST,nyc,Bus,['Q19'],1,0,1,1,40.767248,-73.897193
550647,ASTORIA BL/70 ST,nyc,Bus,['Q19'],1,0,1,1,40.767439,-73.899063
553059,74 ST/37 AV,nyc,Bus,"['Q47', 'Q49']",1,1,2,2,40.748745,-73.891737
550655,74 ST/35 AV,nyc,Bus,"['Q47', 'Q49']",1,1,2,1,40.750888,-73.892031
982009,75 ST / 37 AV,nyc,Bus,"['Q47', 'Q49']",1,2,2,2,40.748866,-73.890968
922237,35 AV / 73 ST,nyc,Bus,['Q47'],1,1,2,1,40.750904,-73.892779
553254,74 ST/34 AV,nyc,Bus,['Q47'],1,1,1,1,40.753145,-73.892431
551870,NORTHERN BL/74 ST,nyc,Bus,['Q66'],1,1,1,1,40.754697,-73.892648
553062,35 AV/76 ST,nyc,Bus,['Q49'],1,1,2,2,40.75126,-73.890488
551590,77 ST/30 AV,nyc,Bus,['Q47'],1,0,1,1,40.760651,-73.891104
551603,31 AV/77 ST,nyc,Bus,['Q47'],1,0,1,1,40.758825,-73.890835
551604,31 AV/75 ST,nyc,Bus,['Q47'],1,0,1,1,40.758653,-73.892381
551583,74 ST/NORTHERN BL,nyc,Bus,['Q47'],1,1,1,1,40.755019,-73.892769
551584,74 ST/32 AV,nyc,Bus,['Q47'],1,0,1,1,40.757043,-73.893082
551585,74 ST/31 AV,nyc,Bus,['Q47'],1,0,1,1,40.75837,-73.89341
551586,31 AV/76 ST,nyc,Bus,['Q47'],1,0,1,1,40.758582,-73.891408
551875,NORTHERN BL/78 ST,nyc,Bus,['Q66'],1,1,1,1,40.75529,-73.889305
551605,73 ST/31 AV,nyc,Bus,['Q47'],2,0,1,1,40.758257,-73.89448
551606,73 ST/32 AV,nyc,Bus,['Q47'],2,0,1,1,40.756729,-73.894158
551871,NORTHERN BL/74 ST,nyc,Bus,['Q66'],2,1,1,1,40.754912,-73.893028
551916,NORTHERN BL/70 ST,nyc,Bus,['Q66'],2,0,1,1,40.75451,-73.896742
503320,ROOSEVELT AV/72 ST,nyc,Bus,"['Q47', 'Q32']",1,1,2,1,40.746696,-73.89376
503310,ROOSEVELT AV/72 ST,nyc,Bus,"['Q47', 'Q32']",1,2,2,1,40.746602,-73.893414
551573,69 ST/WOODSIDE AV,nyc,Bus,['Q47'],1,1,2,1,40.742924,-73.895771
551572,69 ST/WOODSIDE AV,nyc,Bus,['Q47'],1,1,2,1,40.742849,-73.895597
551575,69 ST/ROOSEVELT AV,nyc,Bus,['Q47'],1,1,2,1,40.746228,-73.896397
551574,69 ST/ROOSEVELT AV,nyc,Bus,['Q47'],1,1,2,1,40.74619,-73.896211
550555,WOODSIDE AV/65 PL,nyc,Bus,['Q18'],1,1,2,1,40.743693,-73.899259
551564,CALAMUS AV/69 PL,nyc,Bus,['Q47'],1,0,1,1,40.73497,-73.895275
551562,CALAMUS AV/71 ST,nyc,Bus,['Q47'],1,0,1,1,40.734582,-73.893432
550586,69 ST/52 DR,nyc,Bus,['Q18'],1,0,1,0,40.732116,-73.895756
550567,69 ST/52 AV,nyc,Bus,['Q18'],1,0,1,1,40.733421,-73.89582
550587,69 ST/CALAMUS AV,nyc,Bus,['Q18'],1,0,1,1,40.734865,-73.895887
551558,CALAMUS AV/74 ST,nyc,Bus,['Q47'],0,1,1,1,40.734474,-73.888682
551556,79 ST/CALAMUS AV,nyc,Bus,['Q47'],1,1,1,1,40.733993,-73.886962
551577,79 ST/ANKENER AV,nyc,Bus,['Q47'],1,1,1,1,40.732119,-73.886136
551553,79 ST/GRAND AV,nyc,Bus,['Q47'],1,1,1,1,40.731093,-73.885792
551551,80 ST/GRAND AV,nyc,Bus,['Q47'],1,1,1,1,40.731741,-73.884689
551549,80 ST/54 AV,nyc,Bus,['Q47'],1,1,1,1,40.730753,-73.883937
551547,80 ST/57 AV,nyc,Bus,['Q47'],1,1,1,1,40.729123,-73.882641
551546,80 ST/57 AV,nyc,Bus,['Q47'],1,1,1,1,40.729133,-73.88238
551548,80 ST/54 AV,nyc,Bus,['Q47'],1,1,1,1,40.730885,-73.883763
551550,80 ST/GRAND AV,nyc,Bus,['Q47'],1,1,1,1,40.731893,-73.88459
551552,79 ST/GRAND AV,nyc,Bus,['Q47'],1,1,1,1,40.731132,-73.885582
551554,79 ST/ELKS RD,nyc,Bus,['Q47'],1,1,1,1,40.733147,-73.886382
551555,79 ST/CALAMUS AV,nyc,Bus,['Q47'],1,1,1,1,40.733985,-73.886703
550680,21 ST/35 AV,nyc,Bus,"['Q69', 'Q66']",0,1,2,1,40.76132,-73.935394
551922,35 AV/24 ST,nyc,Bus,['Q66'],0,1,2,1,40.760353,-73.933002
551851,35 AV/CRESCENT ST,nyc,Bus,['Q66'],0,1,2,1,40.759801,-73.932153
550682,21 ST/34 AV,nyc,Bus,['Q69'],1,1,1,1,40.762929,-73.933802
550685,21 ST/BROADWAY,nyc,Bus,"['Q69', 'Q100']",1,1,1,1,40.765227,-73.931869
552153,VERNON BL/33 RD,nyc,Bus,['Q103'],1,0,1,2,40.766893,-73.938219
552155,VERNON BL/BROADWAY,nyc,Bus,['Q103'],1,1,1,2,40.767555,-73.936218
552165,BROADWAY/11 ST,nyc,Bus,['Q104'],1,1,1,2,40.767419,-73.935788
552166,BROADWAY/14 ST,nyc,Bus,['Q104'],1,1,1,1,40.766193,-73.933631
552169,BROADWAY/21 ST,nyc,Bus,['Q104'],1,1,1,1,40.765089,-73.931595
553040,21 ST/BROADWAY,nyc,Bus,"['Q69', 'Q100']",1,1,1,1,40.765445,-73.931388
550686,21 ST/31 RD,nyc,Bus,['Q69'],1,2,1,1,40.766756,-73.93017
552954,21 ST/31 AV,nyc,Bus,['Q69'],1,2,1,1,40.767282,-73.930056
552172,BROADWAY/23 ST,nyc,Bus,['Q104'],1,1,1,1,40.764642,-73.930484
552170,BROADWAY/21 ST,nyc,Bus,['Q104'],1,1,1,1,40.765404,-73.931825
552167,BROADWAY/14 ST,nyc,Bus,['Q104'],1,1,1,1,40.76649,-73.933739
550688,21 ST/30 AV,nyc,Bus,"['Q69', 'Q100']",1,2,1,1,40.770106,-73.927583
550528,30 AV/31 ST,nyc,Bus,"['Q102', 'Q18']",1,2,2,1,40.767219,-73.921833
550526,30 AV/29 ST,nyc,Bus,"['Q102', 'Q18']",1,2,1,1,40.768061,-73.923648
550603,30 AV/CRESCENT ST,nyc,Bus,"['Q102', 'Q18']",1,2,1,1,40.768754,-73.925144
550609,ASTORIA BL/31 ST,nyc,Bus,['Q19'],1,1,1,1,40.770085,-73.918304
550692,21 ST/ASTORIA BL,nyc,Bus,"['Q69', 'Q100']",1,2,1,1,40.772396,-73.925725
553074,21 ST/25 RD,nyc,Bus,['Q69'],1,1,1,1,40.774164,-73.924301
982225,ASTORIA BLVD/NEWTOWN AV,nyc,Bus,['Q19'],1,2,1,1,40.772084,-73.92558
550607,ASTORIA BL/CRESCENT ST,nyc,Bus,['Q19'],1,2,1,1,40.771315,-73.923104
550608,ASTORIA BL/28 ST,nyc,Bus,['Q19'],1,2,1,1,40.77068,-73.920666
553028,21 ST/HOYT AV N,nyc,Bus,['Q69'],1,1,1,1,40.775473,-73.922815
550697,21 ST/HOYT AV N,nyc,Bus,['Q69'],1,1,1,1,40.775626,-73.92294
550650,HOYT AV/27 ST,nyc,Bus,['Q19'],1,1,1,1,40.772676,-73.919644
552807,HOYT AV/CRESCENT ST,nyc,Bus,['Q19'],1,2,1,1,40.77359,-73.92106
552806,HOYT AV/23 ST,nyc,Bus,['Q19'],1,1,1,1,40.774724,-73.922345
553026,21 ST/24 AV,nyc,Bus,"['Q69', 'Q100']",0,1,1,1,40.776686,-73.921304
553075,21 ST/23 DR,nyc,Bus,['Q69'],0,1,0,1,40.777747,-73.920057
553125,21 ST/23 DR,nyc,Bus,['Q69'],0,1,0,1,40.777642,-73.920434
553102,21 ST/24 AV,nyc,Bus,"['Q69', 'Q100']",0,1,0,1,40.776791,-73.921467
553076,21 ST/23 AV,nyc,Bus,['Q69'],0,1,0,0,40.778741,-73.918836
553077,21 ST/DITMARS BL,nyc,Bus,['Q69'],0,0,0,0,40.780365,-73.916884
553078,DITMARS BL/24 ST,nyc,Bus,['Q69'],0,0,0,0,40.77915,-73.915086
553079,DITMARS BL/26 ST,nyc,Bus,['Q69'],0,0,1,0,40.778192,-73.913666
553101,21 ST/22 DR,nyc,Bus,['Q69'],0,1,0,0,40.779266,-73.918445
553080,DITMARS BL/28 ST,nyc,Bus,['Q69'],0,0,1,0,40.777206,-73.912384
550706,DITMARS BL/31 ST,nyc,Bus,['Q69'],0,0,1,0,40.775832,-73.910318
550010,DITMARS BL/36 ST,nyc,Bus,['Q69'],0,0,1,0,40.774258,-73.908123
503870,ASTORIA BL/STEINWAY ST,nyc,Bus,"['Q19', 'M60+']",0,1,1,1,40.769529,-73.9105
552057,STEINWAY ST/23 AV,nyc,Bus,['Q101'],0,0,1,1,40.771061,-73.908445
552055,STEINWAY ST/ASTORIA BL,nyc,Bus,['Q101'],0,0,1,1,40.76956,-73.910225
550709,DITMARS BL/STEINWAY ST,nyc,Bus,['Q69'],0,0,1,0,40.772707,-73.905987
553082,DITMARS BL/42 ST,nyc,Bus,['Q69'],0,0,1,0,40.771701,-73.904542
552059,STEINWAY ST/DITMARS BL,nyc,Bus,['Q101'],0,0,1,0,40.77283,-73.906292
552056,STEINWAY ST/23 AV,nyc,Bus,['Q101'],0,0,1,1,40.771179,-73.908022
553083,DITMARS BL/45 ST,nyc,Bus,['Q69'],2,0,1,0,40.770706,-73.903147
553084,DITMARS BL/47 ST,nyc,Bus,['Q69'],2,0,1,0,40.76971,-73.901701
553085,DITMARS BL/49 ST,nyc,Bus,['Q69'],2,0,1,1,40.768676,-73.900294
504419,ASTORIA BL/49 ST,nyc,Bus,['Q19'],2,0,1,1,40.767885,-73.901721
550648,ASTORIA BL/47 ST,nyc,Bus,['Q19'],2,0,1,1,40.768187,-73.903621
505156,ASTORIA BL/SOUND ST,nyc,Bus,['Q19'],2,0,1,1,40.769014,-73.907131
552054,STEINWAY ST/23 RD,nyc,Bus,['Q101'],2,0,1,1,40.769964,-73.90945
553093,DITMARS BL/HAZEN ST,nyc,Bus,['Q69'],2,0,1,1,40.768512,-73.899704
553094,DITMARS BL/47 ST,nyc,Bus,['Q69'],2,0,1,0,40.769996,-73.90184
550714,DITMARS BL/45 ST,nyc,Bus,['Q69'],0,0,1,0,40.771011,-73.90331
550712,DITMARS BL/42 ST,nyc,Bus,['Q69'],0,0,1,0,40.772045,-73.904705
550710,DITMARS BL/STEINWAY ST,nyc,Bus,['Q69'],0,0,1,0,40.77305,-73.906163
552061,STEINWAY ST/21 AV,nyc,Bus,['Q101'],0,0,1,0,40.774624,-73.904116
552058,STEINWAY ST/DITMARS BL,nyc,Bus,['Q101'],0,0,1,0,40.772965,-73.905823
552547,DITMARS BL/37 ST,nyc,Bus,['Q69'],0,0,1,0,40.774027,-73.907583
553098,DITMARS BL/35 ST,nyc,Bus,['Q69'],0,0,1,0,40.775042,-73.90899
550707,DITMARS BL/31 ST,nyc,Bus,['Q69'],0,0,1,0,40.776485,-73.91105
553099,DITMARS BL/27 ST,nyc,Bus,['Q69'],1,0,1,0,40.778,-73.913138
553100,DITMARS BL/CRESCENT ST,nyc,Bus,['Q69'],1,1,0,0,40.778948,-73.91447
552956,DITMARS BL/21 ST,nyc,Bus,['Q69'],1,0,0,0,40.780451,-73.916632
553229,21 ST/21 AV,nyc,Bus,['Q100'],1,0,0,0,40.782262,-73.914779
982224,21 ST/ASTORIA PARK SOUTH,nyc,Bus,['Q69'],2,1,1,1,40.774577,-73.924183
550693,21 ST/ASTORIA BL,nyc,Bus,"['Q69', 'Q100']",0,2,1,1,40.772185,-73.926139
552989,8 ST/27 AV,nyc,Bus,"['Q102', 'Q103', 'Q19', 'Q18']",0,1,1,2,40.774127,-73.931799
550523,30 AV/21 ST,nyc,Bus,"['Q102', 'Q18']",0,2,1,1,40.770058,-73.927899
550604,30 AV/14 ST,nyc,Bus,"['Q102', 'Q18']",0,2,1,1,40.770884,-73.929717
550605,30 AV/12 ST,nyc,Bus,"['Q102', 'Q18']",0,2,1,1,40.771497,-73.931046
552988,8 ST/ASTORIA BL,nyc,Bus,"['Q102', 'Q103', 'Q18']",0,1,1,1,40.772809,-73.932546
552115,ASTORIA BL/27 AV,nyc,Bus,['Q19'],0,2,1,1,40.772386,-73.926434
552116,ASTORIA BL/14 ST,nyc,Bus,['Q19'],0,2,1,1,40.772266,-73.928817
552118,ASTORIA BL/12 ST,nyc,Bus,['Q19'],0,2,1,1,40.772209,-73.930263
552119,ASTORIA BL/8 ST,nyc,Bus,['Q19'],0,1,1,1,40.772728,-73.932483
552117,ASTORIA BL/14 ST,nyc,Bus,['Q19'],0,2,1,1,40.772136,-73.92865
550689,21 ST/30 AV,nyc,Bus,"['Q69', 'Q100']",1,2,1,1,40.769815,-73.928066
550520,30 AV/14 St,nyc,Bus,"['Q102', 'Q18']",1,2,1,1,40.770702,-73.929828
550522,30 AV/21 ST,nyc,Bus,"['Q102', 'Q18']",1,2,1,1,40.769704,-73.927436
550683,21 ST/34 AV,nyc,Bus,['Q69'],0,1,1,1,40.76278,-73.9342
550681,21 ST/35 AV,nyc,Bus,"['Q69', 'Q66']",0,1,2,1,40.761092,-73.935741
550677,21 ST/37 AV,nyc,Bus,"['Q69', 'Q66']",0,0,2,1,40.758591,-73.938171
550673,21 ST/40 AV,nyc,Bus,['Q69'],0,0,2,1,40.75519,-73.941419
550671,21 ST/41 AV,nyc,Bus,"['Q69', 'Q66', 'Q103', 'Q100']",0,0,2,1,40.754074,-73.942414
552085,41 AV/VERNON BL,nyc,Bus,"['Q102', 'Q103']",0,0,2,1,40.756345,-73.947203
552087,41 AV/10 ST,nyc,Bus,"['Q102', 'Q103']",0,0,2,1,40.755518,-73.94558
552089,41 AV/12 ST,nyc,Bus,"['Q102', 'Q103']",0,0,2,1,40.754833,-73.944295
552091,41 AV/21 ST,nyc,Bus,['Q102'],0,0,2,1,40.754043,-73.942699
552148,40 AV/VERNON BL,nyc,Bus,['Q103'],0,0,2,1,40.757663,-73.945735
552146,40 AV/10 ST,nyc,Bus,['Q103'],0,0,2,1,40.756951,-73.944593
552144,40 AV/12 ST,nyc,Bus,['Q103'],0,0,2,1,40.756093,-73.943054
552090,41 AV/12 ST,nyc,Bus,['Q103'],0,0,2,1,40.755027,-73.944187
552088,41 AV/10 ST,nyc,Bus,['Q103'],0,0,2,1,40.755677,-73.945452
552086,41 AV/VERNON BL,nyc,Bus,['Q103'],0,0,2,1,40.756475,-73.946869
551388,58 ST/BORDEN AV,nyc,Bus,"['Q39', 'Q67']",2,0,2,1,40.729345,-73.911821
551389,58 ST/55 DR,nyc,Bus,['Q39'],2,0,1,1,40.726267,-73.912334
551391,58 ST/56 DR,nyc,Bus,['Q39'],2,0,1,1,40.724161,-73.91259
553051,RUST ST/57 DR,nyc,Bus,['Q39'],2,0,1,1,40.722002,-73.913367
551390,58 ST/55 DR,nyc,Bus,['Q39'],2,0,1,1,40.726465,-73.912078
551945,55 AV/50 ST,nyc,Bus,['Q67'],2,0,1,1,40.728418,-73.917804
551947,55 AV/58 ST,nyc,Bus,['Q67'],2,0,1,1,40.727531,-73.912328
551367,48 AV/VAN DAM ST,nyc,Bus,['Q39'],1,0,2,2,40.740968,-73.934149
551369,48 AV/33 ST,nyc,Bus,['Q39'],1,0,2,2,40.740795,-73.93267
551370,48 AV/35 ST,nyc,Bus,['Q39'],1,0,2,2,40.740597,-73.930768
551436,48 AV/34 ST,nyc,Bus,['Q39'],1,0,2,2,40.740801,-73.931653
551368,48 AV/VAN DAM ST,nyc,Bus,['Q39'],1,0,2,2,40.741101,-73.934189
551938,BORDEN AV/VAN DAM ST,nyc,Bus,['Q67'],1,0,2,1,40.737396,-73.934997
551936,BORDEN AV/REVIEW AV,nyc,Bus,['Q67'],2,0,2,1,40.738602,-73.940751
551939,BORDEN AV/VAN DAM ST,nyc,Bus,['Q67'],2,0,2,1,40.737987,-73.935228
551984,BORDEN AV/31 ST,nyc,Bus,['Q67'],2,0,2,1,40.738224,-73.937
551937,BORDEN AV/REVIEW AV,nyc,Bus,['Q67'],2,0,2,1,40.738809,-73.941034
551940,BORDEN AV/GREENPOINT AV,nyc,Bus,['Q67'],1,0,2,1,40.736725,-73.931492
551371,48 AV/37 ST,nyc,Bus,['Q39'],1,0,2,2,40.740348,-73.928585
551372,48 AV/39 ST,nyc,Bus,['Q39'],1,0,2,2,40.74012,-73.926727
551433,48 AV/39 PL,nyc,Bus,['Q39'],1,0,2,2,40.740146,-73.926132
551434,48 AV/38 ST,nyc,Bus,['Q39'],1,0,2,2,40.740389,-73.927957
551435,48 AV/36 ST,nyc,Bus,['Q39'],1,0,2,2,40.740587,-73.929792
551373,48 AV/GREENPOINT AV,nyc,Bus,['Q39'],2,0,2,1,40.739871,-73.92473
551375,48 AV/43 ST,nyc,Bus,['Q39'],2,0,2,1,40.739594,-73.922057
551376,48 AV/45 ST,nyc,Bus,['Q39'],2,0,2,1,40.739359,-73.92024
551380,LAUREL HILL BL/48 ST,nyc,Bus,['Q39'],1,0,1,1,40.735151,-73.917969
553303,43 ST/54 AVE,nyc,Bus,['Q67'],1,0,1,1,40.732252,-73.924664
503832,QUEENS MIDTOWN EXP/48 ST,nyc,Bus,"['Q67', 'B24']",1,0,1,1,40.731518,-73.91929
551944,55 AV/48 ST,nyc,Bus,['Q67'],1,0,1,1,40.728727,-73.919381
551977,48 ST/55 AV,nyc,Bus,['Q67'],1,0,1,1,40.728984,-73.919271
551978,48 ST/54 AV,nyc,Bus,['Q67'],1,0,1,1,40.730789,-73.919031
503750,GRAND AV/RUST ST,nyc,Bus,"['Q39', 'Q59']",1,0,1,1,40.719637,-73.911062
551400,61 ST/59 AV,nyc,Bus,['Q39'],1,0,1,1,40.719426,-73.903437
551398,61 ST/FLUSHING AV,nyc,Bus,['Q39'],1,0,1,1,40.720821,-73.904002
551401,61 ST/59 AV,nyc,Bus,['Q39'],1,0,1,1,40.719257,-73.903177
503740,GRAND AV/59 ST,nyc,Bus,"['Q39', 'Q59']",2,0,1,1,40.72065,-73.907633
504072,GRAND AV/58 AV,nyc,Bus,"['Q39', 'Q59']",2,0,1,1,40.721098,-73.906772
503741,GRAND AV/59 ST,nyc,Bus,"['Q39', 'Q59']",2,0,1,1,40.720494,-73.908556
553052,RUST ST/58 RD,nyc,Bus,['Q39'],2,0,1,1,40.72022,-73.911731
553290,RUST ST/57 DR,nyc,Bus,['Q39'],2,0,1,1,40.721569,-73.912859
553253,MAURICE AV/MASPETH AV,nyc,Bus,['Q39'],2,0,1,1,40.723438,-73.91224
551399,61 ST/FLUSHING AV,nyc,Bus,['Q39'],0,0,1,1,40.721021,-73.904009
503640,61 ST/GRAND AV,nyc,Bus,"['Q39', 'B57']",0,0,1,1,40.721809,-73.904321
503540,FRESH POND RD/60 AV,nyc,Bus,"['Q39', 'Q58']",0,0,1,1,40.716841,-73.901821
503462,FRESH POND RD/60 RD,nyc,Bus,"['Q39', 'Q58']",0,0,1,1,40.716346,-73.901546
551403,FOREST AV/HARMAN ST,nyc,Bus,['Q39'],0,0,1,1,40.712513,-73.905985
551405,FOREST AV/BLEECKER ST,nyc,Bus,['Q39'],0,0,1,1,40.710906,-73.905094
551423,FOREST AV/METROPOLITAN AV,nyc,Bus,['Q39'],0,0,1,1,40.712836,-73.905944
504125,FOREST AV/WOODBINE ST,nyc,Bus,"['Q39', 'B13']",1,0,1,1,40.706284,-73.902783
504126,FOREST AV/PUTNAM AV,nyc,Bus,"['Q39', 'B13']",1,0,1,1,40.704963,-73.902075
551410,FOREST AV/68 RD,nyc,Bus,['Q39'],0,0,1,1,40.703074,-73.901312
551411,FOREST AV/68 RD,nyc,Bus,['Q39'],0,0,1,1,40.703216,-73.901235
551422,FOREST AV/67 AV,nyc,Bus,['Q39'],0,0,1,1,40.704709,-73.901843
551412,FOREST AV/69 AV,nyc,Bus,['Q39'],0,0,1,1,40.701677,-73.900724
551414,FOREST AV/MYRTLE AV,nyc,Bus,['Q39'],0,0,1,1,40.700652,-73.90028
551416,FOREST AV/STEPHEN ST,nyc,Bus,['Q39'],2,0,1,1,40.699959,-73.899417
551417,FOREST AV/SUMMERFIELD ST,nyc,Bus,['Q39'],2,0,1,1,40.699118,-73.897958
551419,75 AV/60 LA,nyc,Bus,['Q39'],2,0,1,1,40.69856,-73.895038
551418,FOREST AV/SUMMERFIELD ST,nyc,Bus,['Q39'],2,0,1,1,40.699362,-73.898193
551415,FOREST AV/MYRTLE AV,nyc,Bus,['Q39'],2,0,1,1,40.700427,-73.899937
503641,61 ST/ST FELIX AV,nyc,Bus,"['Q39', 'B13']",2,0,1,1,40.697308,-73.893837
982167,60 LA/ST FELIX AV,nyc,Bus,['Q39'],2,0,1,1,40.696885,-73.894502
551420,60 LA/ST FELIX AV,nyc,Bus,['Q39'],2,0,1,1,40.696991,-73.894543
551421,60 LA/75 AV,nyc,Bus,['Q39'],2,0,1,1,40.698541,-73.894775
551431,48 AV/46 ST,nyc,Bus,['Q39'],1,0,2,1,40.73941,-73.919658
551432,48 AV/44 ST,nyc,Bus,['Q39'],1,0,2,1,40.739624,-73.921472
551374,48 AV/GREENPOINT AV,nyc,Bus,['Q39'],1,0,2,1,40.739984,-73.92465
551923,21 ST/44 DR,nyc,Bus,['Q67'],1,0,2,1,40.748007,-73.94756
551925,21 ST/45 RD,nyc,Bus,"['Q67', 'B32']",1,0,2,1,40.746593,-73.948017
551926,21 ST/JACKSON AV,nyc,Bus,"['Q67', 'B32']",1,0,2,1,40.74483,-73.948637
551986,21 ST/46 AV,nyc,Bus,['Q67'],1,0,2,1,40.746119,-73.947859
